GME00123466,19310508,PRCP,0,,,E,
GME00123466,19310509,PRCP,0,,,E,
GME00123466,19310510,PRCP,0,,,E,
GME00123466,19310511,PRCP,0,,,E,
GME00123466,19310512,PRCP,0,,,E,
GME00123466,19310513,PRCP,0,,,E,
GME00123466,19310514,PRCP,0,,,E,
GME00123466,19310515,PRCP,27,,,E,
GME00123466,19310516,PRCP,0,,,E,
GME00123466,19310517,PRCP,0,,,E,
GME00123466,19310518,PRCP,21,,,E,
GME00123466,19310519,PRCP,0,,,E,
GME00123466,19310520,PRCP,333,,,E,
GME00123466,19310521,PRCP,0,,,E,
GME00123466,19310522,PRCP,23,,,E,
GME00123466,19310523,PRCP,0,,,E,
GME00123466,19310524,PRCP,0,,,E,
GME00123466,19310525,PRCP,0,,,E,
GME00123466,19310526,PRCP,0,,,E,
GME00123466,19310527,PRCP,0,,,E,
GME00123466,19310528,PRCP,0,,,E,
GME00123466,19310529,PRCP,0,,,E,
GME00123466,19310530,PRCP,38,,,E,
GME00123466,19310531,PRCP,118,,,E,
GME00123466,19310601,PRCP,42,,,E,
GME00123466,19310602,PRCP,41,,,E,
GME00123466,19310603,PRCP,0,,,E,
GME00123466,19310604,PRCP,0,,,E,
GME00123466,19310605,PRCP,0,,,E,
GME00123466,19310606,PRCP,51,,,E,
GME00123466,19310607,PRCP,12,,,E,
GME00123466,19310608,PRCP,13,,,E,
GME00123466,19310609,PRCP,187,,,E,
GME00123466,19310610,PRCP,0,,,E,
GME00123466,19310611,PRCP,0,,,E,
GME00123466,19310612,PRCP,0,,,E,
GME00123466,19310613,PRCP,0,,,E,
GME00123466,19310614,PRCP,12,,,E,
GME00123466,19310615,PRCP,0,,,E,
GME00123466,19310616,PRCP,0,,,E,
GME00123466,19310617,PRCP,79,,,E,
GME00123466,19310618,PRCP,101,,,E,
GME00123466,19310619,PRCP,0,,,E,
GME00123466,19310620,PRCP,17,,,E,
GME00123466,19310621,PRCP,0,,,E,
GME00123466,19310622,PRCP,0,,,E,
GME00123466,19310623,PRCP,0,,,E,
GME00123466,19310624,PRCP,161,,,E,
GME00123466,19310625,PRCP,132,,,E,
GME00123466,19310626,PRCP,0,,,E,
GME00123466,19310627,PRCP,0,,,E,
GME00123466,19310628,PRCP,0,,,E,
GME00123466,19310629,PRCP,0,,,E,
GME00123466,19310630,PRCP,0,,,E,
GME00123466,19310701,PRCP,11,,,E,
GME00123466,19310702,PRCP,0,,,E,
GME00123466,19310703,PRCP,30,,,E,
GME00123466,19310704,PRCP,60,,,E,
GME00123466,19310705,PRCP,0,,,E,
GME00123466,19310706,PRCP,207,,,E,
GME00123466,19310707,PRCP,114,,,E,
GME00123466,19310708,PRCP,0,,,E,
GME00123466,19310709,PRCP,7,,,E,
GME00123466,19310710,PRCP,0,,,E,
GME00123466,19310711,PRCP,0,,,E,
GME00123466,19310712,PRCP,48,,,E,
GME00123466,19310713,PRCP,236,,,E,
GME00123466,19310714,PRCP,40,,,E,
GME00123466,19310715,PRCP,42,,,E,
GME00123466,19310716,PRCP,0,,,E,
GME00123466,19310717,PRCP,0,,,E,
GME00123466,19310718,PRCP,56,,,E,
GME00123466,19310719,PRCP,0,,,E,
GME00123466,19310720,PRCP,0,,,E,
GME00123466,19310721,PRCP,0,,,E,
GME00123466,19310722,PRCP,0,,,E,
GME00123466,19310723,PRCP,0,,,E,
