ITM00016008,19670121,TMAX,11,,,S,
ITM00016008,19670122,TMAX,0,,,S,
ITM00016008,19670123,TMAX,-11,,,S,
ITM00016008,19670124,TMAX,11,,,S,
ITM00016008,19670125,TMAX,11,,,S,
ITM00016008,19670126,TMAX,22,,,S,
ITM00016008,19670127,TMAX,22,,,S,
ITM00016008,19670128,TMAX,61,,,S,
ITM00016008,19670129,TMAX,72,,,S,
ITM00016008,19670130,TMAX,72,,,S,
ITM00016008,19670131,TMAX,50,,,S,
ITM00016008,19670122,TMIN,-78,,,S,
ITM00016008,19670124,TMIN,-39,,,S,
ITM00016008,19670125,TMIN,-39,,,S,
ITM00016008,19670126,TMIN,-39,,,S,
ITM00016008,19670127,TMIN,0,,,S,
ITM00016008,19670130,TMIN,-22,,,S,
ITM00016008,19670131,TMIN,-39,,,S,
ITM00016008,19670125,PRCP,46,B,,S,
ITM00016008,19670127,PRCP,137,B,,S,
ITM00016008,19670121,TAVG,-35,H,,S,
ITM00016008,19670122,TAVG,-49,H,,S,
ITM00016008,19670123,TAVG,-57,H,,S,
ITM00016008,19670124,TAVG,-30,H,,S,
ITM00016008,19670125,TAVG,-33,H,,S,
ITM00016008,19670126,TAVG,-16,H,,S,
ITM00016008,19670127,TAVG,11,H,,S,
ITM00016008,19670128,TAVG,-11,H,,S,
ITM00016008,19670129,TAVG,8,H,,S,
ITM00016008,19670130,TAVG,2,H,,S,
ITM00016008,19670131,TAVG,-8,H,,S,
ITM00016008,19670201,TMAX,39,,,S,
ITM00016008,19670202,TMAX,61,,,S,
ITM00016008,19670203,TMAX,61,,,S,
ITM00016008,19670204,TMAX,72,,,S,
ITM00016008,19670207,TMAX,28,,,S,
ITM00016008,19670208,TMAX,-11,,,S,
ITM00016008,19670210,TMAX,-61,,,S,
ITM00016008,19670211,TMAX,-61,,,S,
ITM00016008,19670212,TMAX,-50,,,S,
ITM00016008,19670213,TMAX,-61,,,S,
ITM00016008,19670214,TMAX,-28,,,S,
ITM00016008,19670215,TMAX,-28,,,S,
ITM00016008,19670216,TMAX,-28,,,S,
ITM00016008,19670217,TMAX,-39,,,S,
ITM00016008,19670218,TMAX,-11,,,S,
ITM00016008,19670219,TMAX,28,,,S,
ITM00016008,19670220,TMAX,22,,,S,
ITM00016008,19670221,TMAX,72,,,S,
ITM00016008,19670222,TMAX,39,,,S,
ITM00016008,19670223,TMAX,50,,,S,
ITM00016008,19670224,TMAX,11,,,S,
ITM00016008,19670226,TMAX,22,,,S,
ITM00016008,19670227,TMAX,28,,,S,
ITM00016008,19670228,TMAX,28,,,S,
ITM00016008,19670201,TMIN,-72,,,S,
ITM00016008,19670203,TMIN,-28,,,S,
ITM00016008,19670204,TMIN,-22,,,S,
ITM00016008,19670207,TMIN,-89,,,S,
ITM00016008,19670208,TMIN,-72,,,S,
ITM00016008,19670211,TMIN,-150,,,S,
ITM00016008,19670212,TMIN,-150,,,S,
ITM00016008,19670213,TMIN,-172,,,S,
ITM00016008,19670214,TMIN,-161,,,S,
ITM00016008,19670215,TMIN,-139,,,S,
ITM00016008,19670216,TMIN,-122,,,S,
ITM00016008,19670217,TMIN,-78,,,S,
ITM00016008,19670218,TMIN,-39,,,S,
ITM00016008,19670219,TMIN,-50,,,S,
ITM00016008,19670220,TMIN,-28,,,S,
ITM00016008,19670221,TMIN,-28,,,S,
ITM00016008,19670222,TMIN,11,,,S,
ITM00016008,19670223,TMIN,-28,,,S,
ITM00016008,19670225,TMIN,-78,,,S,
ITM00016008,19670226,TMIN,-39,,,S,
ITM00016008,19670227,TMIN,-11,,,S,
ITM00016008,19670228,TMIN,-22,,,S,
ITM00016008,19670217,PRCP,71,B,,S,
ITM00016008,19670218,PRCP,30,B,,S,
ITM00016008,19670220,PRCP,89,B,,S,
ITM00016008,19670221,PRCP,61,B,,S,
ITM00016008,19670201,TAVG,-26,H,,S,
ITM00016008,19670202,TAVG,11,H,,S,
ITM00016008,19670203,TAVG,10,H,,S,
ITM00016008,19670204,TAVG,18,H,,S,
ITM00016008,19670205,TAVG,-13,H,,S,
ITM00016008,19670206,TAVG,-75,H,,S,
ITM00016008,19670207,TAVG,-54,H,,S,
ITM00016008,19670208,TAVG,-46,H,,S,
ITM00016008,19670210,TAVG,-113,H,,S,
ITM00016008,19670211,TAVG,-109,H,,S,
ITM00016008,19670212,TAVG,-124,H,,S,
ITM00016008,19670213,TAVG,-122,H,,S,
ITM00016008,19670214,TAVG,-113,H,,S,
ITM00016008,19670215,TAVG,-119,H,,S,
ITM00016008,19670216,TAVG,-83,H,,S,
ITM00016008,19670217,TAVG,-57,H,,S,
ITM00016008,19670218,TAVG,-28,H,,S,
ITM00016008,19670219,TAVG,-19,H,,S,
ITM00016008,19670220,TAVG,-20,H,,S,
ITM00016008,19670221,TAVG,8,H,,S,
ITM00016008,19670222,TAVG,29,H,,S,
ITM00016008,19670223,TAVG,2,H,,S,
ITM00016008,19670224,TAVG,-24,H,,S,
ITM00016008,19670225,TAVG,-43,H,,S,
ITM00016008,19670226,TAVG,-11,H,,S,
ITM00016008,19670227,TAVG,7,H,,S,
ITM00016008,19670228,TAVG,2,H,,S,
ITM00016008,19670301,TMAX,28,,,S,
ITM00016008,19670302,TMAX,39,,,S,
ITM00016008,19670303,TMAX,61,,,S,
ITM00016008,19670304,TMAX,100,,,S,
ITM00016008,19670305,TMAX,100,,,S,
ITM00016008,19670306,TMAX,72,,,S,
ITM00016008,19670307,TMAX,72,,,S,
ITM00016008,19670309,TMAX,28,,,S,
ITM00016008,19670310,TMAX,61,,,S,
ITM00016008,19670311,TMAX,50,,,S,
ITM00016008,19670312,TMAX,50,,,S,
ITM00016008,19670313,TMAX,22,,,S,
ITM00016008,19670314,TMAX,-11,,,S,
ITM00016008,19670315,TMAX,50,,,S,
ITM00016008,19670316,TMAX,50,,,S,
ITM00016008,19670317,TMAX,0,,,S,
ITM00016008,19670318,TMAX,11,,,S,
ITM00016008,19670319,TMAX,-22,,,S,
ITM00016008,19670320,TMAX,-22,,,S,
ITM00016008,19670321,TMAX,39,,,S,
ITM00016008,19670322,TMAX,78,,,S,
ITM00016008,19670324,TMAX,11,,,S,
ITM00016008,19670325,TMAX,72,,,S,
ITM00016008,19670326,TMAX,78,,,S,
ITM00016008,19670327,TMAX,72,,,S,
ITM00016008,19670328,TMAX,28,,,S,
ITM00016008,19670329,TMAX,11,,,S,
ITM00016008,19670330,TMAX,28,,,S,
ITM00016008,19670331,TMAX,0,,,S,
ITM00016008,19670302,TMIN,-50,,,S,
ITM00016008,19670303,TMIN,-22,,,S,
ITM00016008,19670304,TMIN,-50,,,S,
ITM00016008,19670306,TMIN,28,,,S,
ITM00016008,19670307,TMIN,11,,,S,
ITM00016008,19670308,TMIN,0,,,S,
ITM00016008,19670309,TMIN,11,,,S,
ITM00016008,19670310,TMIN,28,,,S,
ITM00016008,19670312,TMIN,-28,,,S,
ITM00016008,19670314,TMIN,-61,,,S,
ITM00016008,19670315,TMIN,-72,,,S,
ITM00016008,19670317,TMIN,-50,,,S,
ITM00016008,19670319,TMIN,-61,,,S,
ITM00016008,19670320,TMIN,-50,,,S,
ITM00016008,19670321,TMIN,-39,,,S,
ITM00016008,19670322,TMIN,-22,,,S,
ITM00016008,19670325,TMIN,-78,,,S,
ITM00016008,19670326,TMIN,-39,,,S,
ITM00016008,19670327,TMIN,0,,,S,
ITM00016008,19670330,TMIN,-89,,,S,
ITM00016008,19670331,TMIN,-50,,,S,
ITM00016008,19670311,PRCP,30,B,,S,
ITM00016008,19670317,PRCP,30,B,,S,
ITM00016008,19670320,PRCP,61,B,,S,
ITM00016008,19670328,PRCP,86,B,,S,
ITM00016008,19670301,TAVG,7,H,,S,
ITM00016008,19670302,TAVG,-1,H,,S,
ITM00016008,19670303,TAVG,7,H,,S,
ITM00016008,19670304,TAVG,14,H,,S,
ITM00016008,19670305,TAVG,34,H,,S,
ITM00016008,19670306,TAVG,41,H,,S,
ITM00016008,19670307,TAVG,38,H,,S,
ITM00016008,19670308,TAVG,20,H,,S,
ITM00016008,19670309,TAVG,22,H,,S,
ITM00016008,19670310,TAVG,39,H,,S,
ITM00016008,19670311,TAVG,30,H,,S,
ITM00016008,19670312,TAVG,8,H,,S,
ITM00016008,19670313,TAVG,-12,H,,S,
ITM00016008,19670314,TAVG,-37,H,,S,
ITM00016008,19670315,TAVG,-20,H,,S,
ITM00016008,19670316,TAVG,-10,H,,S,
ITM00016008,19670317,TAVG,-30,H,,S,
ITM00016008,19670318,TAVG,-22,H,,S,
ITM00016008,19670319,TAVG,-41,H,,S,
ITM00016008,19670320,TAVG,-41,H,,S,
ITM00016008,19670321,TAVG,1,H,,S,
