ARM00087938,19570630,TMAX,89,,,S,
ARM00087938,19570630,TMIN,-22,,,S,
ARM00087938,19570630,TAVG,29,H,,S,
ARM00087938,19570701,TMAX,78,,,S,
ARM00087938,19570702,TMAX,39,,,S,
ARM00087938,19570704,TMAX,72,,,S,
ARM00087938,19570705,TMAX,61,,,S,
ARM00087938,19570706,TMAX,28,,,S,
ARM00087938,19570707,TMAX,22,,,S,
ARM00087938,19570708,TMAX,11,,,S,
ARM00087938,19570709,TMAX,22,,,S,
ARM00087938,19570710,TMAX,0,,,S,
ARM00087938,19570711,TMAX,-28,,,S,
ARM00087938,19570715,TMAX,89,,,S,
ARM00087938,19570719,TMAX,78,,,S,
ARM00087938,19570720,TMAX,61,,,S,
ARM00087938,19570723,TMAX,122,,,S,
ARM00087938,19570724,TMAX,111,,,S,
ARM00087938,19570727,TMAX,61,,,S,
ARM00087938,19570729,TMAX,50,,,S,
ARM00087938,19570730,TMAX,50,,,S,
ARM00087938,19570731,TMAX,28,,,S,
ARM00087938,19570702,TMIN,-72,,,S,
ARM00087938,19570703,TMIN,-78,,,S,
ARM00087938,19570704,TMIN,22,,,S,
ARM00087938,19570705,TMIN,-11,,,S,
ARM00087938,19570706,TMIN,-61,,,S,
ARM00087938,19570707,TMIN,-50,,,S,
ARM00087938,19570708,TMIN,-50,,,S,
ARM00087938,19570709,TMIN,-50,,,S,
ARM00087938,19570710,TMIN,-100,,,S,
ARM00087938,19570711,TMIN,-122,,,S,
ARM00087938,19570712,TMIN,-61,,,S,
ARM00087938,19570713,TMIN,-22,,,S,
ARM00087938,19570714,TMIN,-11,,,S,
ARM00087938,19570715,TMIN,-28,,,S,
ARM00087938,19570716,TMIN,-61,,,S,
ARM00087938,19570717,TMIN,-72,,,S,
ARM00087938,19570718,TMIN,28,,,S,
ARM00087938,19570719,TMIN,39,,,S,
ARM00087938,19570720,TMIN,-22,,,S,
ARM00087938,19570722,TMIN,22,,,S,
ARM00087938,19570723,TMIN,39,,,S,
ARM00087938,19570724,TMIN,-11,,,S,
ARM00087938,19570725,TMIN,-50,,,S,
ARM00087938,19570727,TMIN,-22,,,S,
ARM00087938,19570728,TMIN,11,,,S,
ARM00087938,19570729,TMIN,-39,,,S,
ARM00087938,19570730,TMIN,-39,,,S,
ARM00087938,19570731,TMIN,-78,,,S,
ARM00087938,19570701,TAVG,10,H,,S,
ARM00087938,19570702,TAVG,-32,H,,S,
ARM00087938,19570703,TAVG,2,H,,S,
ARM00087938,19570704,TAVG,56,H,,S,
ARM00087938,19570705,TAVG,15,H,,S,
ARM00087938,19570706,TAVG,-3,H,,S,
ARM00087938,19570707,TAVG,-15,H,,S,
ARM00087938,19570708,TAVG,-7,H,,S,
ARM00087938,19570709,TAVG,-3,H,,S,
ARM00087938,19570710,TAVG,-40,H,,S,
